0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,y
5,40,5,2,4,42428,1061,10000,-3000,2363,13000,51463,1287,16002,1,3780,16002,21,45,0,18,45,4,3,5,2,10,2,22,20,15,10,21,11,100,62,143,81,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,11,0,23,23,29,1,59,58,689,10,1423,1413,12,24,9,3,3,42424,1768,10000,5,2941,9996,71893,2996,17002,5,5235,16997,24,33,6,13,27,5,3,5,2,11,2,17,15,16,10,20,10,106,62,138,76,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,11,0,23,23,27,0,52,52,634,8,1421,1413,2017,8,14,307,1,20,1
2,14,2,2,2,32100,2293,5000,100,1736,4900,15500,1108,4500,0,1740,4500,2,24,0,7,24,5,5,5,0,14,13,14,1,20,20,20,0,135,134,135,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,23,23,30,9,59,50,622,9,1439,1430,16,20,8,2,2,32100,1605,5000,300,1266,4700,69600,3480,8500,1000,2017,7500,9,9,6,1,3,5,5,5,0,14,13,14,1,20,20,20,0,135,134,135,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,23,23,27,5,58,53,717,5,1438,1433,2019,8,26,30,1,31,1
6,30,5,4,6,83203,2774,9354,20,3154,9334,61677,2056,10644,8,2446,10636,14,45,0,18,45,4,3,5,2,17,1,23,22,15,10,21,11,96,62,144,82,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,13,0,21,21,31,0,59,59,805,23,1300,1277,6,23,5,4,5,83823,3645,10000,21,3004,9980,134277,5839,15671,406,4009,15265,36,45,0,15,45,4,3,5,2,18,2,29,27,15,10,21,11,100,62,144,82,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,15,0,22,22,33,2,58,56,899,22,1326,1304,2013,12,27,74,0,29,0
25,73,8,3,6,85010,1165,20000,2,3518,19998,2967132,40646,58978,11261,18225,47718,18,54,0,13,54,4,3,5,2,14,1,31,30,13,9,22,13,83,61,148,87,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,30,1,59,58,906,3,1405,1402,7,12,4,3,4,122367,10198,40000,2,12292,39998,499519,41627,65278,19365,17234,45914,16,36,0,15,36,4,3,5,2,12,4,19,15,15,10,21,11,100,64,140,76,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,15,10,20,10,26,2,59,57,916,639,1247,608,2012,3,9,177,0,40,0
1,20,2,2,3,39700,1985,5000,4,2425,4997,80248,4013,15590,0,5514,15590,1,6,0,2,6,5,4,5,1,24,22,27,5,18,17,21,4,116,113,143,30,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,17,8,21,13,27,5,50,45,999,530,1301,771,9,11,7,3,3,39700,3610,8666,10,2769,8656,87253,7933,20590,61,7227,20529,16,33,9,12,24,4,4,4,0,23,22,23,1,17,17,17,0,114,113,114,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,18,13,19,6,26,1,59,58,1068,839,1142,303,2020,4,19,14,0,66,1
6,20,6,3,4,32147,1608,8800,38,2268,8763,17590,880,4761,0,1396,4761,17,39,9,8,30,4,3,5,2,11,3,25,22,15,10,21,11,96,67,141,74,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,13,6,23,17,31,3,51,48,775,411,1383,972,2,12,2,2,2,32147,2679,8800,38,2855,8763,35612,2968,8801,38,3237,8763,39,45,9,15,36,4,3,5,2,12,3,25,22,15,10,21,11,97,67,141,74,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,13,6,23,17,31,3,59,56,791,406,1383,977,2016,10,24,31,1,35,0
38,474,6,3,5,139848,296,5000,-2740,518,7740,590207,1246,7954,0,1503,7954,17,45,0,15,45,3,3,3,0,8,1,17,16,11,9,12,3,68,61,77,16,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,11,0,23,23,32,0,59,59,664,0,1426,1426,67,167,20,4,5,139844,838,8000,5,1074,7996,232479,1393,8064,101,1378,7963,15,45,6,12,39,3,3,3,0,7,1,13,12,11,9,11,2,67,61,73,12,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,11,0,23,23,31,1,59,58,680,40,1436,1396,2016,8,13,168,0,31,1
20,48,10,5,6,748208,15588,100000,-50000,25562,150000,2922816,60892,149508,1508,44236,148001,17,48,0,13,48,4,3,5,2,20,1,30,29,16,9,22,13,106,61,148,87,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,4,21,17,32,0,58,58,917,260,1299,1039,10,40,9,4,5,614786,15370,100000,1,23570,100000,3914610,97866,216258,13037,72981,203222,25,36,0,14,36,4,3,5,2,13,1,30,29,15,9,21,12,99,61,141,80,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,9,20,11,33,4,58,54,849,544,1249,705,2013,9,8,66,1,36,1
4,22,3,2,5,54302,2469,5506,1,1737,5506,59806,2719,15001,1,3997,15000,8,45,0,16,45,5,5,5,0,24,23,24,1,21,21,21,0,145,144,145,1,6,5,6,1,1,0,1,1,0,0,0,0,0,0,0,0,5,0,23,23,38,16,56,40,289,17,1428,1411,8,10,4,2,2,54302,5431,20000,2,5626,19998,64107,6411,20001,3,5606,19998,13,45,6,12,39,5,5,5,0,24,23,24,1,21,21,21,0,145,144,145,1,6,5,6,1,1,0,1,1,0,0,0,0,0,0,0,0,3,0,21,21,31,13,56,43,205,14,1316,1302,2019,4,19,159,0,18,1
34,146,11,5,6,45725,314,19000,1,1636,19000,148773,1019,20001,1,3819,20001,21,45,0,15,45,5,3,5,2,17,1,29,28,17,9,22,13,108,61,147,86,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,13,0,23,23,29,0,59,59,775,1,1437,1436,7,42,6,4,6,45717,1089,20100,1,3152,20100,64619,1539,20101,1,4301,20100,23,45,0,15,45,5,3,5,2,16,1,29,28,17,10,22,12,111,66,146,80,4,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,11,0,22,22,27,1,57,56,684,23,1360,1337,2017,8,27,10,0,19,1
33,290,5,2,4,49742,172,2480,1,359,2480,109466,378,9501,0,1442,9501,17,45,0,11,45,4,3,5,2,17,1,31,30,16,9,22,13,106,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,31,0,59,59,883,2,1434,1432,8,127,4,3,4,49742,392,10300,1,1071,10300,50128,395,10301,1,1071,10300,23,33,6,12,27,5,3,5,2,17,1,31,30,17,9,22,13,111,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,0,23,23,29,0,59,59,962,5,1435,1430,2020,1,28,21,0,23,1
6,16,6,4,6,15640,978,3000,1,1247,3000,106708,6670,20212,0,7581,20212,13,45,0,16,45,5,4,5,1,18,7,29,22,19,17,19,2,124,111,128,17,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,3,19,16,11,3,30,27,900,185,1162,977,5,12,4,4,4,33054,2755,6609,1,2522,6608,113033,9420,23212,1,7943,23211,22,48,6,17,42,5,3,5,2,12,7,31,24,19,12,22,10,125,77,152,75,3,1,6,5,1,0,1,1,0,0,0,0,1,0,1,1,17,11,19,8,34,9,52,43,1054,693,1192,499,2020,3,17,197,0,26,1
17,59,5,2,2,19519,331,5000,2,821,4998,44654,757,3956,3,1172,3954,19,45,9,11,36,4,3,5,2,21,4,31,27,16,10,22,12,105,64,152,88,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,13,6,23,17,28,0,59,59,800,415,1422,1007,3,10,3,2,2,19572,1958,5520,30,2350,5490,20740,2074,5823,122,2346,5701,30,36,9,11,27,5,3,5,2,23,20,27,7,19,12,22,10,129,80,146,66,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,15,9,19,10,35,2,59,57,935,589,1168,579,2015,11,27,185,0,28,0
4,29,3,2,5,16857,582,3500,2,1108,3498,22592,780,6507,0,1515,6507,13,24,0,12,24,5,5,5,0,18,9,21,12,21,19,21,2,139,130,142,12,4,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,23,23,36,5,59,54,996,34,1439,1405,4,7,4,3,3,16857,2409,10000,5,4197,9995,16968,2424,10007,5,4217,10002,27,33,9,12,24,5,5,5,0,14,8,20,12,20,19,21,2,135,129,141,12,4,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,15,5,23,18,23,0,43,43,872,332,1419,1087,2020,5,8,153,0,53,1
4,12,5,3,4,41850,3488,10000,10,4367,9990,118028,9836,29712,3,13244,29709,14,24,6,9,18,4,4,4,0,7,6,8,2,15,15,15,0,98,97,99,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,14,11,15,4,25,0,51,51,820,700,908,208,7,14,5,2,2,41853,2990,29800,1,7965,29799,70958,5069,29812,4,10666,29808,21,33,6,13,27,4,4,4,0,8,6,8,2,15,15,15,0,99,97,99,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,8,14,6,29,3,55,52,758,512,883,371,2005,3,1,30,0,43,1
10,19,8,4,4,982273,51699,220000,15,64242,219986,1350764,71093,330025,1,103742,330024,15,45,9,11,36,5,3,5,2,22,2,31,29,18,13,22,9,118,83,152,69,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,14,0,20,20,30,5,58,53,836,11,1258,1247,12,16,6,3,3,982252,61391,350000,100,93580,349900,1953043,122066,350025,9901,109862,340124,16,33,6,12,27,5,3,5,2,19,2,31,29,18,13,22,9,123,83,152,69,5,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,15,10,18,8,25,0,58,58,903,606,1094,488,2018,2,23,266,0,31,1
3,34,5,2,4,41357,1217,7671,4,2032,7667,30996,912,15098,1,3152,15097,15,24,0,10,24,4,3,4,1,17,1,31,30,14,9,15,6,88,61,103,42,5,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,18,6,22,16,36,0,59,59,1093,395,1329,934,6,31,5,3,3,41468,1338,20000,10,3791,19990,41727,1347,20098,11,3806,20087,24,45,6,15,39,4,3,4,1,16,1,31,30,13,9,16,7,85,61,104,43,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,0,22,22,32,1,59,58,957,18,1328,1310,2017,5,28,347,0,43,1
6,13,5,3,5,22432,1726,5000,1,2356,5000,46779,3599,17400,1,5518,17399,12,36,0,13,36,3,3,3,0,18,16,24,8,13,12,13,1,78,76,84,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,12,22,10,30,10,47,37,1105,730,1342,612,4,10,4,2,2,22459,2246,13000,1,4255,13000,45581,4559,22400,6,8453,22394,27,33,9,11,24,3,3,3,0,22,16,28,12,13,12,13,1,82,76,88,12,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,19,10,22,12,36,27,58,31,1140,655,1350,695,2016,2,10,201,0,36,1
7,20,4,2,4,152267,7614,43919,6,11358,43914,156044,7803,21539,0,6971,21539,11,36,0,13,36,4,4,4,0,17,17,17,0,16,16,16,0,108,108,108,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,17,1,41,1,57,56,1049,982,1077,95,16,17,8,2,2,152263,8957,30000,2,8221,29998,321167,18893,60719,6,15306,60714,10,33,6,7,27,4,4,4,0,17,17,17,0,16,16,16,0,108,108,108,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,17,1,34,15,59,44,1023,982,1059,77,2018,8,4,307,0,25,1
25,28,14,3,4,152629,5452,10500,21,2911,10480,65306,2333,6937,20,2077,6917,11,45,0,11,45,3,3,3,0,4,1,7,6,10,9,10,1,64,61,67,6,4,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,15,9,23,14,31,0,55,55,903,563,1422,859,39,41,11,3,3,146194,3566,10000,300,2020,9700,282596,6893,13331,2020,2694,11311,12,45,6,11,39,3,3,3,0,4,1,7,6,10,9,10,1,64,61,67,6,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,16,10,21,11,28,2,58,56,934,603,1275,672,2016,6,4,13,0,32,1
6,25,5,2,4,219114,8765,26405,1,9105,26404,195298,7812,41201,1,13152,41201,11,45,0,13,45,3,3,3,0,11,1,14,13,11,9,11,2,71,61,74,13,5,2,6,4,1,0,1,1,1,0,1,1,0,0,0,0,17,0,23,23,23,1,54,53,1024,1,1434,1433,14,17,8,2,2,219115,12890,50000,1,14277,50000,351589,20682,50001,461,16620,49540,9,9,6,2,3,3,3,3,0,12,1,13,12,11,9,11,2,72,61,73,12,5,2,6,4,1,0,1,1,1,0,1,1,0,0,0,0,20,1,23,22,28,0,59,59,1196,76,1404,1328,2017,2,22,303,0,35,1
20,62,8,4,5,38510,622,14000,1,2478,13999,69443,1121,26005,1,4220,26005,19,45,0,11,45,4,3,5,2,22,1,31,30,15,9,22,13,94,61,151,90,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,0,23,23,32,3,58,55,798,41,1424,1383,6,18,4,3,5,38485,2139,36000,2,8455,35999,38979,2166,36005,3,8449,36003,21,33,0,15,33,4,3,5,2,17,1,31,30,15,9,22,13,94,61,151,90,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,11,0,21,21,32,4,59,55,642,47,1273,1226,2019,12,4,87,0,19,1
9,51,6,3,4,24972,490,2980,1,530,2979,7594,149,963,5,190,959,23,45,0,13,45,4,3,5,2,15,1,31,30,16,9,22,13,104,61,152,91,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,2,23,21,26,0,59,59,796,154,1380,1226,5,40,3,2,2,25129,629,2974,30,554,2944,29160,729,2992,57,531,2935,27,45,9,14,36,4,3,5,2,16,1,31,30,16,9,22,13,103,61,152,91,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,1,22,21,33,1,59,58,927,77,1379,1302,2015,8,12,19,0,40,1
8,36,7,4,5,76437,2124,8500,-1,2691,8501,171428,4762,23666,1,6694,23665,4,24,0,6,24,3,3,3,0,19,7,24,17,13,10,13,3,79,67,84,17,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,19,6,22,16,34,6,57,51,1137,390,1326,936,11,14,9,4,4,76438,5460,20000,1,5575,20000,129570,9255,28666,2,9130,28664,11,33,6,7,27,3,3,3,0,20,12,24,12,13,11,13,2,80,72,84,12,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,19,14,22,8,25,0,44,44,1122,863,1320,457,2015,11,8,69,0,32,1
383,634,41,5,6,2674548,4219,132000,-34485,13199,166485,28922572,45620,203020,0,36018,203020,9,24,6,2,18,3,3,3,0,18,13,22,9,12,11,12,1,78,73,82,9,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,12,0,22,22,31,0,59,59,709,12,1322,1310,155,192,31,4,5,2674599,13931,100000,3,16001,99997,13742443,71576,203520,100,45272,203420,9,33,6,4,27,3,3,3,0,18,13,22,9,12,11,12,1,78,73,82,9,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,11,0,23,23,31,0,59,59,664,1,1425,1424,2020,2,16,104,0,23,1
89,112,18,4,5,173691,1551,30000,-2000,2979,32000,1482802,13240,43124,0,11093,43124,10,45,6,6,39,3,3,3,0,14,12,14,2,11,11,11,0,74,72,74,2,5,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,15,9,21,12,30,0,59,59,905,564,1291,727,29,37,15,3,3,182487,4933,30676,1,7540,30676,364613,9855,44574,1,11200,44574,17,45,6,13,39,3,3,3,0,14,12,17,5,12,11,12,1,74,72,77,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,14,9,16,7,31,1,59,58,868,562,1012,450,2017,1,22,30,0,22,1
6,29,6,4,4,1125270,38803,320000,10,64375,319990,329053,11347,110580,1,23351,110580,28,45,6,8,39,3,3,3,0,9,5,9,4,11,10,11,1,69,65,69,4,1,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,11,15,4,41,1,58,57,823,700,928,228,34,35,12,3,2,1145381,32726,200000,50,45032,199950,1813923,51827,323332,51,68780,323282,9,30,6,4,24,3,3,3,0,9,5,9,4,11,10,11,1,69,65,69,4,1,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,13,9,15,6,44,0,58,58,817,546,928,382,2009,3,27,46,0,35,1
92,160,30,5,6,4706890,29419,280000,-18405,41938,298405,8282178,51764,378169,1,55770,378168,9,42,0,5,42,5,4,5,1,16,1,30,29,18,14,21,7,118,96,142,46,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,17,0,23,23,31,0,59,59,1004,31,1416,1385,54,205,21,4,4,4706875,22961,200000,200,23642,199800,20172250,98402,431169,5169,82541,426000,9,33,6,3,27,5,4,5,1,16,1,30,29,18,14,21,7,116,96,142,46,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,30,0,59,59,882,2,1438,1436,2008,12,11,83,0,45,1
17,72,9,5,6,46107,641,10000,1,2091,9999,223087,3099,40003,1,8902,40002,17,45,0,14,45,4,3,4,1,16,1,29,28,13,9,17,8,81,61,114,53,4,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,16,0,23,23,29,0,59,59,957,1,1413,1412,4,19,4,3,3,56208,2959,50000,1,11424,50000,56228,2960,50002,3,11424,49999,26,54,6,17,48,4,3,4,1,14,1,29,28,13,9,17,8,81,61,113,52,4,1,6,5,1,0,1,1,1,0,1,1,0,0,0,0,16,0,22,22,35,3,57,54,950,46,1352,1306,2019,10,28,11,0,18,1
6,15,4,4,4,840043,56003,165000,13,54449,164987,2049848,136657,367256,517,118676,366740,12,36,0,11,36,5,3,5,2,13,2,23,21,17,11,21,10,110,70,144,74,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,13,9,18,9,31,7,49,42,795,583,1100,517,10,14,9,3,3,751755,53697,314098,9440,76239,304659,2469571,176398,367286,15237,123403,352050,17,42,9,14,33,5,3,5,2,11,1,29,28,17,12,19,7,110,76,125,49,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,14,8,17,9,32,11,58,47,855,496,1056,560,2014,11,21,302,0,61,1
2,6,3,3,3,72001,12001,52000,1,20198,52000,17029,2839,17013,0,6945,17013,13,24,0,13,24,4,4,4,0,12,11,12,1,15,15,15,0,103,102,103,1,6,5,6,1,1,0,1,1,0,0,0,0,0,0,0,0,11,7,12,5,28,3,48,45,638,423,755,332,9,21,6,4,4,72210,3439,20000,1,6066,20000,426496,20310,52013,2,18161,52012,15,45,6,14,39,4,4,4,0,13,11,15,4,16,15,16,1,104,102,106,4,6,2,6,4,1,0,1,1,0,0,0,0,0,0,0,0,11,7,11,4,22,0,52,52,656,424,712,288,2016,10,13,253,0,25,1
20,77,10,4,5,549608,7138,123600,1,19038,123599,1370184,17795,107367,48,26395,107319,13,36,0,7,36,5,3,5,2,17,1,31,30,17,9,22,13,114,61,151,90,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,22,22,27,0,59,59,852,9,1356,1347,11,26,8,2,3,518367,19938,100000,100,25092,99900,997897,38381,138527,3912,38127,134615,11,33,6,9,27,4,3,5,2,13,1,29,28,16,9,21,12,104,61,145,84,4,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,15,9,22,13,29,2,54,52,888,587,1339,752,2020,1,25,130,0,42,0
32,94,4,3,5,34647,369,5000,1,913,4999,939179,9992,26400,3059,4857,23342,17,51,0,10,51,5,3,5,2,20,1,31,30,20,11,22,11,130,72,152,80,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,3,23,20,32,0,59,59,885,185,1404,1219,5,5,3,2,3,36069,7214,18323,9,8773,18315,77678,15536,29470,3412,9905,26059,13,21,9,5,12,4,3,5,2,13,2,30,28,16,10,22,12,104,65,151,86,5,3,6,3,1,0,1,1,0,0,0,0,0,0,0,0,14,10,19,9,23,6,52,46,827,630,1192,562,2015,12,5,17,1,41,0
45,280,5,3,3,68876,246,4384,1,626,4384,117179,419,7342,1,1037,7342,18,45,6,9,39,4,3,5,2,17,1,31,30,16,9,22,13,104,61,149,88,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,0,23,23,29,0,59,59,937,1,1426,1425,7,87,3,3,4,67339,775,5001,1,1194,5001,89519,1029,7352,2,1508,7351,34,45,9,6,36,4,3,5,2,16,1,31,30,16,9,22,13,104,61,147,86,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,0,23,23,31,0,58,58,956,3,1431,1428,2018,12,2,181,0,31,1
11,20,8,3,4,176481,8825,20174,212,6703,19962,38967,1949,10366,7,2872,10360,10,18,9,3,9,4,3,5,2,14,2,28,26,15,10,21,11,95,68,141,73,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,15,5,23,18,22,0,53,53,892,305,1392,1087,7,25,6,3,3,177930,7118,21890,126,5360,21764,293738,11750,24914,1844,5637,23070,21,36,9,12,27,4,3,5,2,14,4,28,24,14,10,21,11,90,67,141,74,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,16,7,22,15,25,1,49,48,939,457,1338,881,2016,10,25,20,0,51,1
12,39,10,6,6,139409,3575,24970,-20750,10628,45720,138089,3541,24983,0,8074,24983,25,45,0,15,45,5,3,5,2,6,5,24,19,19,13,19,6,126,84,127,43,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,23,23,27,1,56,55,894,30,1414,1384,12,25,8,3,3,139418,5577,24970,1,8050,24970,150267,6011,24983,1,8068,24983,20,45,6,16,39,5,3,5,2,7,5,25,20,19,12,19,7,125,80,127,47,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,23,23,33,8,59,51,815,31,1412,1381,2015,1,5,54,0,30,1
25,223,14,5,9,104963,471,10000,1,1515,10000,206117,925,20097,4,2257,20094,25,45,0,18,45,4,3,5,2,18,1,31,30,17,10,22,12,107,62,152,90,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,7,22,15,28,0,59,59,828,438,1341,903,13,17,9,3,4,86094,5065,22500,1,7045,22500,90864,5345,22597,97,6965,22500,9,36,0,8,36,4,3,5,2,22,7,31,24,17,10,22,12,113,68,152,84,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,13,8,22,14,22,2,57,55,756,537,1368,831,2016,12,12,76,1,41,0
26,81,7,4,4,73538,908,18000,-2500,3056,20500,802808,9912,23317,1,9516,23316,23,45,9,15,36,5,5,5,0,26,20,31,11,22,21,22,1,147,141,152,11,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,14,0,23,23,31,1,59,58,852,36,1439,1403,2,11,2,2,3,73548,6687,23800,1,9729,23800,86645,7877,23825,1,9315,23825,35,45,9,9,36,5,5,5,0,26,19,31,12,22,21,22,1,147,140,152,12,4,1,6,5,1,0,1,1,0,0,0,0,1,0,1,1,10,1,18,17,30,3,52,49,592,90,1094,1004,2020,5,17,347,1,24,0
10,27,7,4,5,1711159,63377,500000,587,113774,499413,1475721,54657,229889,1,81344,229888,6,12,0,3,12,5,3,5,2,14,1,29,28,18,10,22,12,118,67,150,83,4,1,6,5,1,0,1,1,1,0,1,1,0,0,0,0,14,8,16,8,32,0,56,56,832,522,999,477,4,7,3,2,2,1292744,184678,501374,582,223764,500792,1321715,188817,509889,594,224018,509295,12,51,0,18,51,5,3,5,2,14,6,25,19,17,10,21,11,114,67,139,72,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,13,9,18,9,27,8,44,36,773,566,1090,524,2012,8,9,274,0,40,0
18,45,8,3,5,16259,362,3500,1,782,3499,38568,858,5522,1,1213,5522,20,45,0,12,45,5,3,5,2,17,1,31,30,18,12,22,10,116,76,152,76,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,0,23,23,33,0,59,59,955,48,1433,1385,6,22,4,3,3,16263,740,5590,3,1749,5587,17241,784,5596,4,1754,5592,24,45,9,15,36,5,3,5,2,15,1,31,30,18,12,21,9,116,76,144,68,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,7,23,16,36,4,58,54,917,455,1431,976,2019,1,22,133,1,21,0
26,55,11,3,4,16055,292,3056,1,508,3055,52846,961,3595,102,932,3494,19,69,0,14,69,5,3,5,2,16,2,31,29,17,10,22,12,113,64,152,88,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,14,6,21,15,31,1,57,56,829,375,1283,908,53,62,15,4,5,15868,256,3159,29,691,3131,144463,2331,3744,558,915,3186,13,54,0,13,54,5,3,5,2,20,6,31,25,21,11,22,11,139,74,152,78,3,1,6,5,1,0,1,1,0,0,0,0,1,0,1,1,16,1,22,21,31,2,57,55,944,63,1328,1265,2014,6,7,390,1,30,0
8,234,5,5,5,73277,314,30000,1,2229,29999,2876198,12292,53002,49,13475,52954,35,45,6,15,39,4,3,5,2,17,1,31,30,16,9,22,13,103,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,23,23,30,0,59,59,862,16,1434,1418,2,5,2,1,1,89086,17818,48734,1788,18462,46946,136429,27286,53102,8668,19930,44435,46,82,36,21,46,5,4,5,1,24,14,29,15,19,16,22,6,127,105,147,42,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,14,10,18,8,31,11,40,29,871,631,1120,489,2013,4,1,262,0,48,0
13,28,7,4,6,44604,1593,10000,1,3290,9999,249160,8899,13002,43,4896,12959,17,45,0,13,45,4,3,5,2,11,1,24,23,13,9,21,12,86,61,145,84,4,1,6,5,1,0,1,1,1,0,1,1,0,0,0,0,12,2,23,21,35,2,58,56,750,151,1415,1264,5,5,5,2,2,45641,9129,22750,2000,8121,20750,65709,13142,22793,7149,6385,15645,14,33,9,11,24,5,4,5,1,24,12,30,18,20,18,22,4,133,121,151,30,4,1,5,4,0,0,0,0,0,0,0,0,1,0,1,1,9,7,12,5,25,8,47,39,565,428,767,339,2018,3,25,174,1,30,0
33,99,5,3,5,28906,292,5000,1,727,4999,901794,9110,16282,2255,4095,14027,18,54,0,11,54,5,3,5,2,16,1,30,29,18,11,22,11,117,69,151,82,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,7,23,16,29,0,59,59,901,423,1392,969,1,3,1,1,1,22346,7449,8404,6938,828,1466,44385,14795,18282,10658,3854,7624,36,36,36,0,0,4,3,5,2,25,24,25,1,18,13,22,9,116,84,146,62,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,12,10,13,3,43,35,48,13,723,635,825,190,2018,1,21,56,0,42,0
4,48,4,2,3,32968,687,8000,2,1681,7999,40270,839,8584,9,1650,8576,6,45,0,14,45,5,3,5,2,15,1,31,30,16,10,22,12,106,63,152,89,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,17,1,21,20,27,1,59,58,1003,65,1315,1250,4,8,4,4,4,33013,4127,10576,45,3463,10531,38163,4771,10584,402,3451,10183,24,36,0,17,36,4,3,5,2,14,1,18,17,16,12,20,8,105,76,137,61,4,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,18,11,23,12,44,17,59,42,1116,718,1398,680,2018,3,8,295,1,28,0
